==========================================================================================
============================ ALGORITMO MEMETICO GENERACIONAL =============================
==========================================================================================
Datos: _ejemplo | Seed: 12255133 | Cruce: OX2 | Población: 100
k_greedy: 5 | Aleatorios: 80% | k_torneo: 2 | Cruce: 70% | Mutación: 10%
Élites: 1 | k_worst: 3 | Max eval: 50000 | Max seg: 60
Max iter. tabú: 50000 | Tenencia: 3
==========================================================================================

==========================================================================================
=                                   POBLACIÓN INICIAL                                    =
==========================================================================================
   [ 12]  [3, 4, 2, 1...]                 |     358  |  Gen:  2  |       -12  📈
   [ 13]  [2, 1, 4, 3...]                 |     370  |  Gen:  2  |       +12  📉
   [ 14]  [4, 1, 2, 3...]                 |     350  |  Gen:  1  |       (=)  =
   [ 15]  [3, 2, 1, 4...]                 |     326  |  Gen:  1  |       (=)  =
   [ 16]  [1, 2, 3, 4...]                 |     350  |  Gen:  2  |        +6  📉
   [ 17]  [4, 1, 3, 2...]                 |     364  |  Gen:  2  |       +28  📉
   [ 18]  [2, 1, 3, 4...]                 |     342  |  Gen:  1  |       (=)  =
   [ 19]  [2, 4, 3, 1...]                 |     336  |  Gen:  1  |       (=)  =
   [ 20]  [2, 1, 3, 4...]                 |     342  |  Gen:  2  |       (=)  =
   [ 21]  [2, 1, 3, 4...]                 |     342  |  Gen:  2  |       (=)  =
   [ 22]  [1, 2, 4, 3...]                 |     322  |  Gen:  2  |       -22  📈
   [ 23]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |       -26  📈
   [ 24]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |        -4  📈
   [ 25]  [4, 1, 2, 3...]                 |     350  |  Gen:  2  |        +4  📉
   [ 26]  [1, 2, 3, 4...]                 |     350  |  Gen:  2  |        +6  📉
   [ 27]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [ 28]  [3, 4, 2, 1...]                 |     358  |  Gen:  1  |       (=)  =
   [ 29]  [2, 1, 4, 3...]                 |     370  |  Gen:  1  |       (=)  =
   [ 30]  [4, 3, 2, 1...]                 |     386  |  Gen:  2  |       +34  📉
   [ 31]  [3, 4, 2, 1...]                 |     358  |  Gen:  2  |        -6  📈
   [ 32]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [ 33]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [ 34]  [2, 3, 1, 4...]                 |     396  |  Gen:  1  |       (=)  =
   [ 35]  [1, 3, 4, 2...]                 |     328  |  Gen:  1  |       (=)  =
   [ 36]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       -32  📈
   [ 37]  [3, 1, 2, 4...]                 |     334  |  Gen:  2  |       -16  📈
   [ 38]  [3, 1, 2, 4...]                 |     334  |  Gen:  1  |       (=)  =
   [ 39]  [4, 2, 1, 3...]                 |     310  |  Gen:  1  |       (=)  =
   [ 40]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       +36  📉
   [ 41]  [4, 2, 1, 3...]                 |     310  |  Gen:  2  |       -86  📈
   [ 42]  [1, 2, 3, 4...]                 |     350  |  Gen:  2  |       +22  📉
   [ 43]  [1, 4, 2, 3...]                 |     400  |  Gen:  2  |       +36  📉
